geometry_type,latitude,longitude,global_id,name,category,sub_type,management,education,poi_type,number_of_teachers,number_of_students,ward_code,source,ward_name,lga_code,lga_name,state_code,state_name,lon,lat,alternate_name
POINT,9.200341225400848,8.421278000063978,013c09bc-9459-4581-9ab6-da425f919e49,Rugar Ciroma,,,,,,,,KD2007,eHA_Polio,Nandu,19020,Sanga,KD,Kaduna,8.421278000063978,9.200341225400848,
POINT,10.478462189823972,7.381415509526278,013c2790-c63d-424c-b1e2-c9cc1d9dab45,Yerima Street,,,,,,,,KD0210,eHA_Polio,Sabon Gari Nassarawa,19002,Chikun,KD,Kaduna,7.381415509526278,10.478462189823972,
POINT,11.071097950492117,7.708596789830608,013c33b9-66ea-439c-abc1-66746f04ec2a,Layin Gidan Usman Tanimu,,,,,,,,KD2307,eHA_Polio,Kwarbai B,19023,Zaria,KD,Kaduna,7.708596789830608,11.071097950492117,
POINT,9.213240835165493,8.439172043222129,013c7f9c-c826-4388-81d5-c53366eac526,Numbu Gaza,,,,,,,,KD2007,eHA_Polio,Nandu,19020,Sanga,KD,Kaduna,8.439172043222129,9.213240835165493,
POINT,9.374289339590405,8.283881859709766,013e6a98-a2f9-488d-aeaf-b55fae826ad7,Dangwa B,,,,,,,,KD0706,eHA_Polio,Jagindi,19007,Jema'A,KD,Kaduna,8.283881859709766,9.374289339590405,
POINT,10.153504750030663,8.471706170327536,013edea0-7b92-4432-b495-f519787ca1c1,Unguwan Bitrus,,,,,,,,KD1703,eHA_Polio,Garu Mariri,19017,Lere,KD,Kaduna,8.471706170327536,10.153504750030663,
POINT,9.12854637161962,8.521097023886341,0141261d-1716-49de-a54a-4abf67853115,Amar Sarki,,,,,,,,KD2009,eHA_Polio,Ninzo South,19020,Sanga,KD,Kaduna,8.521097023886341,9.12854637161962,
POINT,9.586734349936819,8.381297979899443,01415064-4950-4426-8122-c4567b8e8716,Unguwar Buzuam,,,,,,,,KD1301,eHA_Polio,Agban,19013,Kaura,KD,Kaduna,8.381297979899443,9.586734349936819,
POINT,11.047238090280473,7.759610670492123,014485df-10fb-4f49-a0aa-04acc074c7df,Gidan Nababa Tudun Kusa,,,,,,,,KD2313,eHA_Polio,Wuciciri,19023,Zaria,KD,Kaduna,7.759610670492123,11.047238090280473,
POINT,10.873244360059914,8.250939720327153,0144d336-41cc-4ca2-97a3-288d0cff5c0d,Mai Yashin Makaranta,,,,,,,,KD1503,eHA_Polio,Dutsen Wai,19015,Kubau,KD,Kaduna,8.250939720327153,10.873244360059914,
POINT,10.529153580266382,7.745972750225803,0147a4e6-d989-4531-a9e3-d1f835bf0835,Rafin Turmi,,,,,,,,KD0404,eHA_Polio,Gwaraji,19004,Igabi,KD,Kaduna,7.745972750225803,10.529153580266382,
POINT,10.885951909694086,7.902477999563757,01485aea-ed23-4719-9053-25f470f832e7,Rigan Malam Ibrahim,,,,,,,,KD2105,eHA_Polio,Kinkiba,19021,Soba,KD,Kaduna,7.902477999563757,10.885951909694086,
POINT,9.917919779961721,7.435113070011255,014b41c1-e813-4d3d-bb85-45585a96adc6,Binin Doka,,,,,,,,KD0805,eHA_Polio,Dokwa,19008,Kachia,KD,Kaduna,7.435113070011255,9.917919779961721,
POINT,10.55550698017231,8.564009140043083,0157d570-8a12-4a25-990d-f7ce8d2e1c71,Kurmin Tsuntsu,,,,,,,,KD1705,eHA_Polio,Kayarda,19017,Lere,KD,Kaduna,8.564009140043083,10.55550698017231,
POINT,10.251039080300643,7.817784800018728,01584e11-de0d-4a65-b493-42f560349265,Tudu,,,,,,,,KD1201,eHA_Polio,Afogo,19012,Kajuru,KD,Kaduna,7.817784800018728,10.251039080300643,
POINT,11.088185820102524,6.750973150170353,01596e3d-22ba-470c-8609-ce53271e54b9,Rugan Saidu,,,,,,,,KD0105,eHA_Polio,Magajin Gari 3,19001,Birnin Gwari,KD,Kaduna,6.750973150170353,11.088185820102524,
POINT,11.41520709029811,7.985434909929097,015c7d38-9edc-4a8c-9c6c-622ef0cb1cef,Unguwar Talle,,,,,,,,KD0508,eHA_Polio,Rumi,19005,Ikara,KD,Kaduna,7.985434909929097,11.41520709029811,
POINT,10.453703310001458,7.4723637303213195,015e369a-bcb5-4448-bdae-f6c5257a4b72,Dariya Street,,,,,,,,KD0211,eHA_Polio,Sabon Tasha,19002,Chikun,KD,Kaduna,7.4723637303213195,10.453703310001458,
POINT,10.699210829812273,7.726486509985818,015fdac2-78a4-42e4-9cb1-1cdcc53b672c,Tugagari 1,,,,,,,,KD0403,eHA_Polio,Fanshanu,19004,Igabi,KD,Kaduna,7.726486509985818,10.699210829812273,
POINT,10.555106939900497,7.441448710316024,01636d42-31f2-4008-a25c-23bc8b39f688,Kaita Road,,,,,,,,KD0903,eHA_Polio,Hayin Banki,19009,Kaduna North,KD,Kaduna,7.441448710316024,10.555106939900497,
POINT,11.360272529972633,8.040160490112555,016488c1-8614-4ba5-9d62-75f62cf0bf5f,Unguwar Turaki,,,,,,,,KD1806,eHA_Polio,Gwanki,19018,Makarfi,KD,Kaduna,8.040160490112555,11.360272529972633,
POINT,9.916527940016067,7.499015650430067,0164dcff-b9e7-455c-879f-5cd1703f2d80,Gidan Liti Inluwo,,,,,,,,KD0805,eHA_Polio,Dokwa,19008,Kachia,KD,Kaduna,7.499015650430067,9.916527940016067,
POINT,10.508274460080031,7.472651249516673,0165abf2-808d-49dc-89bc-47e95e29423b,Banbansauro A,,,,,,,,KD0209,eHA_Polio,Rido,19002,Chikun,KD,Kaduna,7.472651249516673,10.508274460080031,
POINT,9.348160289836926,8.024435360428072,016773ce-0e41-4c73-a065-1cf954b4e22d,Unguwan James Makama,,,,,,,,KD0606,eHA_Polio,Nduya,19006,Jaba,KD,Kaduna,8.024435360428072,9.348160289836926,
POINT,10.485988524937738,8.75066136386448,0167c07e-9075-45af-ab87-c598d11a2768,Sabon Gari Jiggu,,,,,,,,KD1702,eHA_Polio,Dan Alhaji,19017,Lere,KD,Kaduna,8.75066136386448,10.485988524937738,
POINT,10.19394814951005,7.74021434031323,016a25e2-063c-4a14-83d7-96a292dc3a8b,Rugan Samaila,,,,,,,,KD1207,eHA_Polio,Kufana,19012,Kajuru,KD,Kaduna,7.74021434031323,10.19394814951005,
POINT,10.528171939599417,7.386111219716838,016b7320-9e52-4f39-975f-920b8ada43ce,Danmasani Road,,,,,,,,KD0409,eHA_Polio,Rigasa,19004,Igabi,KD,Kaduna,7.386111219716838,10.528171939599417,
POINT,9.371108222428973,7.295393533078425,016c4f15-f989-4818-8d31-dd21f3a1b813,Ungwan Rilwanu,,,,,,,,KD1102,eHA_Polio,Iddah,19011,Kagarko,KD,Kaduna,7.295393533078425,9.371108222428973,
POINT,9.523234319791527,7.568973109962883,016d341a-863f-4c9c-ad91-ccf956fe8a00,Sabon Iche A,,,,,,,,KD1106,eHA_Polio,Kagarko South,19011,Kagarko,KD,Kaduna,7.568973109962883,9.523234319791527,
POINT,10.541810529866211,7.3705301401301995,016e7acd-e9df-4e1e-a501-b3a524b6551d,Dalhatu Mori,,,,,,,,KD0409,eHA_Polio,Rigasa,19004,Igabi,KD,Kaduna,7.3705301401301995,10.541810529866211,
POINT,10.697726789803937,7.509982699881675,0171eb23-7f4c-44f8-b381-281b9b0abef0,Sabon Gari Yarmakau,,,,,,,,KD0407,eHA_Polio,Kwarau,19004,Igabi,KD,Kaduna,7.509982699881675,10.697726789803937,
POINT,9.701652370018223,8.55133563043205,0173471d-bab4-4412-9dc5-3d347341d95c,Ruga Bayero Gene,,,,,,,,KD1302,eHA_Polio,Bondong,19013,Kaura,KD,Kaduna,8.55133563043205,9.701652370018223,
POINT,10.110384857732697,8.489516699428975,01743e65-d8e9-423f-9459-1421f0804b27,Abuga,,,,,,,,KD1405,eHA_Polio,Geshere,19014,Kauru,KD,Kaduna,8.489516699428975,10.110384857732697,
POINT,11.178857059709344,7.835429120007234,017ae418-aa73-4dce-9bb2-32c42df8f5d6,Rugar Sani,,,,,,,,KD1607,eHA_Polio,Likoro,19016,Kudan,KD,Kaduna,7.835429120007234,11.178857059709344,
POINT,9.075110683312573,8.544176288567598,017ae52e-8ff5-479c-be95-b76dc4ba3485,Unguwa Dorowa Abu,,,,,,,,KD2009,eHA_Polio,Ninzo South,19020,Sanga,KD,Kaduna,8.544176288567598,9.075110683312573,
POINT,10.579437060431644,7.447061380129583,017ae825-b828-4b6f-bfc2-c788fa1debcd,Kafinsoli Road B,,,,,,,,KD0905,eHA_Polio,Kawo,19009,Kaduna North,KD,Kaduna,7.447061380129583,10.579437060431644,
POINT,10.483398910178266,6.269234829851769,017b327c-6384-499f-b8e2-f027fefad27e,Magajin Gari,,,,,,,,KD0106,eHA_Polio,Randagi,19001,Birnin Gwari,KD,Kaduna,6.269234829851769,10.483398910178266,
POINT,9.665699139589663,8.450038209605225,017c8dcb-bdbd-4a31-90ca-8c4f62ba0d85,Unguwan Bako Sunday,,,,,,,,KD1305,eHA_Polio,Kaura,19013,Kaura,KD,Kaduna,8.450038209605225,9.665699139589663,
POINT,9.679918100250802,7.951367819782092,017d2f73-84df-4a1c-a0f0-715c22234ae1,Bonjock 1,,,,,,,,KD0811,eHA_Polio,Kwaturu,19008,Kachia,KD,Kaduna,7.951367819782092,9.679918100250802,
POINT,10.462062359681056,7.461739190102492,017df049-0d96-4e6e-b42d-c4a7b99f9c64,Kubusu Close,,,,,,,,KD0211,eHA_Polio,Sabon Tasha,19002,Chikun,KD,Kaduna,7.461739190102492,10.462062359681056,
POINT,9.21701143672749,8.558246053127334,017f94b7-78cb-49cf-8132-91adf5c74242,Ungwan Kako,,,,,,,,KD2003,eHA_Polio,Ayu,19020,Sanga,KD,Kaduna,8.558246053127334,9.21701143672749,
POINT,10.286801539599537,8.595213220244773,01801c05-65ca-4ee6-9927-d7b5823fe26a,Unguwar Kaura,,,,,,,,KD1707,eHA_Polio,Lazuru Tuddai,19017,Lere,KD,Kaduna,8.595213220244773,10.286801539599537,
POINT,9.648139501658704,8.388446208756307,01802e5b-2f18-4459-b2ca-ff552cd14a1d,Andrew Yashim,,,,,,,,KD1308,eHA_Polio,Malagum,19013,Kaura,KD,Kaduna,8.388446208756307,9.648139501658704,
POINT,10.585676469671057,7.412012890315793,01834cc3-f243-4f2a-8f1c-988beba9de88,Mai Jama'a Road,,,,,,,,KD0401,eHA_Polio,Afaka,19004,Igabi,KD,Kaduna,7.412012890315793,10.585676469671057,
POINT,11.010280610169616,7.437382379553185,018381b2-18df-45fb-8622-adcf693fde6a,Rugar Alhaji Inuwa,,,,,,,,KD0310,eHA_Polio,Wazata,19003,Giwa,KD,Kaduna,7.437382379553185,11.010280610169616,
POINT,10.874955170222336,7.579915110397451,0183925c-e270-4dec-bb3f-20aa62a51065,Hayin Kasuwa,,,,,,,,KD0402,eHA_Polio,Birnin Yero,19004,Igabi,KD,Kaduna,7.579915110397451,10.874955170222336,
POINT,11.087327029519031,7.719995999575815,018d0670-70bb-4d3b-9e26-37ba0f4bfac0,Mahaukacin Gida,,,,,,,,KD2310,eHA_Polio,Tudun Wada,19023,Zaria,KD,Kaduna,7.719995999575815,11.087327029519031,
POINT,9.939614859702544,8.567362340321438,018dc79f-4320-4023-b472-669aa596e6d2,Unguwan Iliya Bitrus,,,,,,,,KD1403,eHA_Polio,Damakasuwa,19014,Kauru,KD,Kaduna,8.567362340321438,9.939614859702544,
POINT,9.423535680050975,8.5723859197347,01946b4b-56a8-4321-a272-b78fbde38dfa,Unguwan Mada Aboro,,,,,,,,KD2001,eHA_Polio,Aboro,19020,Sanga,KD,Kaduna,8.5723859197347,9.423535680050975,
POINT,9.959559010253656,8.623034860148323,0196c1a2-d908-412a-a0c6-e0529820f642,Unguwan Ibrahim,,,,,,,,KD1403,eHA_Polio,Damakasuwa,19014,Kauru,KD,Kaduna,8.623034860148323,9.959559010253656,
POINT,9.737277020223473,8.390094449876244,0196fee2-2994-41de-b1f6-6982cea09522,Unguwar Yakubu Madaki,,,,,,,,KD2206,eHA_Polio,Unguwar Gaya,19022,Zangon Kataf,KD,Kaduna,8.390094449876244,9.737277020223473,
POINT,10.313940360039112,7.384282020473961,019aaca8-a393-463a-a235-b0d7e8c28728,Layin Mai Lafiya,,,,,,,,KD0203,eHA_Polio,Kakau,19002,Chikun,KD,Kaduna,7.384282020473961,10.313940360039112,
POINT,10.443002299730665,7.463190370088455,019bd254-dcde-4054-982d-4c1a6f8e15ec,Zitti By Galadima Road,,,,,,,,KD0211,eHA_Polio,Sabon Tasha,19002,Chikun,KD,Kaduna,7.463190370088455,10.443002299730665,
POINT,11.235430005148032,7.571590067740999,019c1ad5-4d2e-4f75-b139-f99c6ea5dfb7,Unguwan Mai Kifi Salanken,,,,,,,,KD0309,eHA_Polio,Shika,19003,Giwa,KD,Kaduna,7.571590067740999,11.235430005148032,
POINT,9.603589660389218,8.384122369818499,019d95e1-993f-4295-acf9-09830f1077cb,Unguwan David Didam,,,,,,,,KD1307,eHA_Polio,Kukum,19013,Kaura,KD,Kaduna,8.384122369818499,9.603589660389218,
POINT,9.838719380148802,8.445334720409392,019e5c40-7c3f-4646-b355-07bc4dcf081c,Unguwan Dawakai,,,,,,,,KD2208,eHA_Polio,Zaman Dabo,19022,Zangon Kataf,KD,Kaduna,8.445334720409392,9.838719380148802,
POINT,10.814115419884558,7.5283543703643545,019ec0fb-725e-4596-a34c-e66ec29c6f04,Kanzauren Dan Galadima,,,,,,,,KD0410,eHA_Polio,Sabon Birnin,19004,Igabi,KD,Kaduna,7.5283543703643545,10.814115419884558,
POINT,10.656240179615736,6.542964519838279,019f9ac5-b1da-41b0-81fd-4cbd21506a01,Anguwan Sule Maimai,,,,,,,,KD0103,eHA_Polio,Magajin Gari 1,19001,Birnin Gwari,KD,Kaduna,6.542964519838279,10.656240179615736,
POINT,11.077863530089019,7.711007170468349,01a487db-5178-4f65-86bf-64e086b08c0a,Garba Kofa Layin Gidan Mallam Audu Ganuwa,,,,,,,,KD2307,eHA_Polio,Kwarbai B,19023,Zaria,KD,Kaduna,7.711007170468349,11.077863530089019,
POINT,11.124992350110801,7.734842299663171,01a4a819-4fdb-40f2-8f15-6ad2d42f6955,Layin Malam Saminu,,,,,,,,KD1908,eHA_Polio,Muchiya,19019,Sabon Gari,KD,Kaduna,7.734842299663171,11.124992350110801,
POINT,9.38093689010708,7.965369290295428,01a5b9b0-1fc5-496e-8392-e89126e5f274,Unguwan Ayet Jenjem,,,,,,,,KD0606,eHA_Polio,Nduya,19006,Jaba,KD,Kaduna,7.965369290295428,9.38093689010708,
POINT,9.700651880338398,8.378268009840724,01a99d5a-38ba-4f95-b799-1e2cacc7cab1,Unguwan Benedict Michael,,,,,,,,KD1308,eHA_Polio,Malagum,19013,Kaura,KD,Kaduna,8.378268009840724,9.700651880338398,
POINT,11.019329710318004,7.612695860670442,01ab11e5-8707-427b-9322-10f128b9b4d7,Kasuwan Dutse B,,,,,,,,KD2301,eHA_Polio,Dutsen Abba,19023,Zaria,KD,Kaduna,7.612695860670442,11.019329710318004,
POINT,10.03323339031192,7.752420069606444,01ac268f-8d47-4403-8ded-7ef6aa097176,Rugan Haruna,,,,,,,,KD1208,eHA_Polio,Maro,19012,Kajuru,KD,Kaduna,7.752420069606444,10.03323339031192,
POINT,9.863047259678467,8.27533290990118,01bba6ee-5723-4d25-bdc2-2d7a27c7e3cd,Rugar Waje,,,,,,,,KD2202,eHA_Polio,Gora,19022,Zangon Kataf,KD,Kaduna,8.27533290990118,9.863047259678467,
POINT,10.521758180241534,7.424028560479883,01bbfa33-c1b7-41aa-aaef-aec0ce0529ca,Malunfashi Road B,,,,,,,,KD1008,eHA_Polio,Tudun Nupawa,19010,Kaduna South,KD,Kaduna,7.424028560479883,10.521758180241534,
POINT,11.179385310068312,7.715164340292972,01bc6502-2dd1-45e8-89c9-3c185178ee6a,Gyatta,,,,,,,,KD1904,eHA_Polio,Dogarawa,19019,Sabon Gari,KD,Kaduna,7.715164340292972,11.179385310068312,
POINT,9.617583659897491,8.410620409822684,01bd801c-de52-4fbc-9f9f-d6e0e4e70356,Unguwar Bodam,,,,,,,,KD1306,eHA_Polio,Kpak,19013,Kaura,KD,Kaduna,8.410620409822684,9.617583659897491,
POINT,9.622872000490645,8.408133110132667,01c7eb27-ac40-4f85-ba47-406b0b0aa4eb,Unguwar Uzah Tuwat,,,,,,,,KD1306,eHA_Polio,Kpak,19013,Kaura,KD,Kaduna,8.408133110132667,9.622872000490645,
POINT,11.36455378988154,8.053118220916701,01cc09b0-44ea-4fea-8f47-f90576d1947d,Bakutaje 2,,,,,,,,KD1806,eHA_Polio,Gwanki,19018,Makarfi,KD,Kaduna,8.053118220916701,11.36455378988154,
POINT,9.711462149683484,8.573731599649022,01cde42d-b219-4273-b3ff-c11f220749da,John Mally,,,,,,,,KD1302,eHA_Polio,Bondong,19013,Kaura,KD,Kaduna,8.573731599649022,9.711462149683484,
POINT,11.122720209567035,7.739431749781488,01d31852-d19a-4654-870b-c59c59f98a61,Kwari,,,,,,,,KD1908,eHA_Polio,Muchiya,19019,Sabon Gari,KD,Kaduna,7.739431749781488,11.122720209567035,
